Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING,AIRSPEED_AVG,ALTITUDE_AVG,TQ_AVG,VERTICAL_SPEED,VERTICAL_SPEED_SMOOTH,ACCEL_NORM_DIFF,ALTITUDE_AGL,Phase
1230,212,212,24000,24006,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,49,49.5,0.9922,0.0391,0.0039,,316.1,212,24003,49.25,0,-72,-0.0039,23907,CRUISE
1231,212,212,24000,24006,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1718,48,48.5,0.9844,0.0371,0.0059,-0.088,316.1,212,24003,48.25,0,-48,-0.0078,23907,CRUISE
1232,212,212,23998,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,47.5,48,0.9961,0.041,0,,316.1,212,24001,47.75,-240,-48,0.0117,23905,CRUISE
1233,212,212,23998,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,0,17,,47.5,47.5,0.9961,0.0371,0.0039,-0.088,316.1,212,24001,47.5,0,-60,0,23905,CRUISE
1234,212,212,23998,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,47,47.5,0.9922,0.0391,0.0059,,316.2,212,24001,47.25,0,-48,-0.0039,23905,CRUISE
1235,212,212,23998,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1722,46.5,47,0.9922,0.0352,0.0059,-0.088,316.2,212,24001,46.75,0,-48,0,23905,CRUISE
1236,212,212,23998,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,45.5,46,0.9922,0.0352,0.0039,,316.3,212,24001,45.75,0,-72,0,23905,CRUISE
1237,212,212,23998,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,1,17,,45,45.5,0.9805,0.0352,0.0059,-0.088,316.4,212,24000,45.25,-120,-72,-0.0117,23904,CRUISE
1238,212,212,23996,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,44.5,45,0.9883,0.0332,0.0117,,316.5,212,23999,44.75,-120,-60,0.0078,23903,CRUISE
1239,211,212,23996,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1726,44.5,44.5,0.9961,0.0332,0.0059,-0.088,316.5,211.5,23999,44.5,0,-72,0.0078,23903,CRUISE
1240,211,212,23994,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,44,44.5,1,0.0313,0.0059,,316.6,211.5,23997,44.25,-240,-72,0.0039,23901,CRUISE
1241,211,212,23994,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,4,1,17,,44,44,0.9961,0.0332,0.0078,-0.088,316.7,211.5,23997,44,0,-72,-0.0039,23901,CRUISE
1242,211,212,23994,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,43.5,43.5,0.9961,0.0293,0.0078,,316.7,211.5,23996,43.5,-120,-48,0,23900,CRUISE
1243,211,212,23992,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1730,43,43,0.9922,0.0313,0.0078,-0.088,316.8,211.5,23995,43,-120,-36,-0.0039,23899,CRUISE
1244,211,212,23992,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0293,0.0098,,316.8,211.5,23995,42.5,0,-24,0.0039,23899,CRUISE
1245,211,212,23992,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8,1,17,,42.5,42.5,0.9961,0.0273,0.0117,-0.088,316.8,211.5,23995,42.5,0,-24,0,23899,CRUISE
1246,211,211,23994,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0332,0.0098,,316.8,211,23997,42.5,240,-24,-0.0039,23901,CRUISE
1247,211,211,23994,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1734,42.5,42.5,0.9883,0.0293,0.0078,-0.088,316.8,211,23997,42.5,0,-24,-0.0039,23901,CRUISE
1248,211,211,23994,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,43,0.9844,0.0293,0.0098,,316.8,211,23997,42.75,0,-36,-0.0039,23901,CRUISE
1249,211,211,23994,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12,1,17,,42.5,42.5,0.9844,0.0313,0.0059,-0.088,316.8,211,23997,42.5,0,-24,0,23901,CRUISE
1250,211,211,23992,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9883,0.0293,0.0137,,316.8,211,23995,42.5,-240,-48,0.0039,23899,CRUISE
1251,211,211,23992,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1738,42.5,43,0.9922,0.0293,0.0078,-0.088,316.8,211,23995,42.75,0,-48,0.0039,23899,CRUISE
1252,211,211,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,1,0.0293,0.0059,,316.8,211,23993,42.5,-240,-72,0.0078,23897,CRUISE
1253,211,211,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16,1,17,,42.5,42.5,1,0.0293,0.0098,-0.088,316.8,211,23993,42.5,0,-60,0,23897,CRUISE
1254,210,211,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,1,0.0313,0.0078,,316.8,210.5,23991,42.5,-240,-60,0,23895,CRUISE
1255,210,211,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1742,42.5,42.5,0.9961,0.0313,0.0078,-0.088,316.8,210.5,23991,42.5,0,-48,-0.0039,23895,CRUISE
1256,210,210,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0332,0.0098,,316.8,210,23991,42.5,0,-24,0,23895,CRUISE
1257,210,210,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20,1,17,,42.5,43,1,0.0313,0.0098,-0.088,316.8,210,23992,42.75,120,-24,0.0039,23896,CRUISE
1258,210,210,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,1,0.0352,0.0059,,316.6,210,23992,42.5,0,12,0,23896,CRUISE
1259,210,210,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1746,42.5,42.5,0.9961,0.0313,0.0039,-0.088,316.5,210,23993,42.5,120,0,-0.0039,23897,CRUISE
1260,210,210,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0313,0.0039,,316.5,210,23993,42.5,0,48,-0.0039,23897,CRUISE
1261,210,210,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24,1,17,,42.5,42.5,0.9883,0.0313,0.0078,-0.088,316.5,210,23993,42.5,0,24,-0.0039,23897,CRUISE
1262,210,210,23990,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9844,0.0293,0.0059,,316.4,210,23994,42.5,120,24,-0.0039,23898,CRUISE
1263,209,210,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1750,42.5,42.5,0.9883,0.0332,0.0039,-0.088,316.4,209.5,23993,42.5,-120,12,0.0039,23897,CRUISE
1264,209,210,23992,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0313,0.0039,,316.3,209.5,23995,42.5,240,-12,0.0039,23899,CRUISE
1265,209,210,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28,1,17,,42.5,42.5,0.9883,0.0293,0.0078,-0.088,316.3,209.5,23993,42.5,-240,-24,-0.0039,23897,CRUISE
1266,209,210,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0332,0.0059,,316.3,209.5,23993,42.5,0,-24,0.0039,23897,CRUISE
1267,209,209,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1754,42.5,42.5,0.9883,0.0332,0.0039,-0.088,316.2,209,23993,42.5,0,-24,-0.0039,23897,CRUISE
1268,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0332,0.0039,,316.2,209,23991,42.5,-240,-36,0.0078,23895,CRUISE
1269,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32,1,17,,42.5,42.5,0.9961,0.0352,0.0039,-0.088,316.2,209,23991,42.5,0,-24,0,23895,CRUISE
1270,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0332,0.0078,,316.2,209,23991,42.5,0,-48,0,23895,CRUISE
1271,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1758,42.5,42.5,0.9961,0.0352,0.002,-0.088,316.1,209,23991,42.5,0,-24,0,23895,CRUISE
1272,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0332,0.0059,,316.2,209,23991,42.5,0,-24,-0.0039,23895,CRUISE
1273,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36,1,17,,42.5,42.5,0.9922,0.0313,0.0059,-0.088,316.2,209,23991,42.5,0,-24,0,23895,CRUISE
1274,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0313,0.0059,,316.1,209,23991,42.5,0,-12,0.0039,23895,CRUISE
1275,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1762,42.5,42.5,0.9922,0.0332,0.0078,-0.088,316.1,209,23991,42.5,0,-12,-0.0039,23895,CRUISE
1276,209,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,1,0.0371,0.0039,,316.1,209,23991,42.5,0,0,0.0078,23895,CRUISE
1277,208,209,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40,1,17,,42.5,42.5,0.9922,0.0352,0.0078,-0.088,316.1,208.5,23991,42.5,0,-12,-0.0078,23895,CRUISE
1278,208,208,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0313,0.0059,,316.1,208,23990,42.5,-120,0,0,23894,CRUISE
1279,208,208,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1766,42.5,42.5,0.9883,0.0332,0.0059,-0.088,316.1,208,23990,42.5,0,-24,-0.0039,23894,CRUISE
1280,208,208,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9883,0.0352,0.0059,,316.1,208,23991,42.5,120,-24,0,23895,CRUISE
1281,208,208,23988,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44,1,17,,42.5,42.5,0.9883,0.0352,0.0039,-0.088,316.1,208,23990,42.5,-120,-12,0,23894,CRUISE
1282,208,208,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0371,0.0078,,316.1,208,23991,42.25,120,-24,0.0039,23895,CRUISE
1283,207,208,23986,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1770,42.5,42.5,0.9961,0.0332,0.0059,-0.088,316.1,207.5,23989,42.5,-240,-24,0.0039,23893,CRUISE
1284,207,208,23986,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0352,0.0039,,316.1,207.5,23989,42.5,0,12,0,23893,CRUISE
1285,207,207,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48,1,17,,42.5,42.5,0.9883,0.0391,0.0098,-0.088,316.1,207,23990,42.5,120,-12,-0.0078,23894,CRUISE
1286,207,207,23986,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0332,0.0078,,316.1,207,23989,42.5,-120,-12,0.0039,23893,CRUISE
1287,207,207,23986,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1774,42,42.5,0.9922,0.0313,0,-0.088,316.1,207,23989,42.25,0,-12,0,23893,CRUISE
1288,207,207,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0332,0.0059,,316.1,207,23991,42.5,240,-12,0,23895,CRUISE
1289,207,207,23986,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52,1,17,,42.5,42.5,0.9961,0.0352,0.0059,-0.088,316.2,207,23989,42.5,-240,12,0.0039,23893,CRUISE
1290,207,207,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0371,0.0039,,316.1,207,23990,42.5,120,12,0,23894,CRUISE
1291,207,207,23986,23992,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1778,42.5,42.5,0.9961,0.0332,0.0059,-0.088,316.1,207,23989,42.5,-120,0,0,23893,CRUISE
1292,207,207,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9883,0.0352,0.0039,,316.1,207,23990,42.25,120,24,-0.0078,23894,CRUISE
1293,207,207,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,1,17,,42,42.5,0.9961,0.0332,0.0078,-0.088,316.2,207,23990,42.25,0,36,0.0078,23894,CRUISE
1294,207,207,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0352,0.0039,,316.2,207,23990,42.5,0,36,0,23894,CRUISE
1295,207,207,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1782,42.5,42.5,0.9961,0.0352,0.0039,-0.088,316.2,207,23990,42.5,0,60,0,23894,CRUISE
1296,207,207,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0371,0.0059,,316.2,207,23991,42.5,120,36,-0.0039,23895,CRUISE
1297,207,207,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,2,17,,42.5,42.5,0.9883,0.0391,0.0059,-0.088,316.2,207,23992,42.5,120,48,-0.0039,23896,CRUISE
1298,207,207,23990,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9805,0.0352,0.0059,,316.1,207,23994,42.5,240,24,-0.0078,23898,CRUISE
1299,207,207,23990,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1786,42.5,42.5,0.9844,0.0371,0.0059,-0.088,316.1,207,23994,42.5,0,12,0.0039,23898,CRUISE
1300,207,207,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9883,0.0352,0.0078,,316.1,207,23993,42.25,-120,12,0.0039,23897,CRUISE
1301,206,207,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,4,2,17,,42,42.5,0.9922,0.0371,0.0039,-0.088,316.1,206.5,23993,42.25,0,12,0.0039,23897,CRUISE
1302,206,207,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0352,0.0059,,316.1,206.5,23992,42.5,-120,-12,0,23896,CRUISE
1303,206,207,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1790,42.5,42.5,0.9922,0.0391,0.0059,-0.088,316.1,206.5,23991,42.5,-120,0,0,23895,CRUISE
1304,206,206,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0391,0.0059,,316.1,206,23991,42.5,0,-24,0.0039,23895,CRUISE
1305,206,206,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8,2,17,,42,42.5,0.9961,0.0352,0.002,-0.088,316.1,206,23991,42.25,0,-36,0,23895,CRUISE
1306,206,206,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,1,0.0371,0.0039,,316.1,206,23990,42.25,-120,-12,0.0039,23894,CRUISE
1307,206,206,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1794,42.5,42.5,0.9922,0.0352,0.0078,-0.088,316.1,206,23992,42.5,240,-24,-0.0078,23896,CRUISE
1308,206,206,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9883,0.0332,0.0039,,316.1,206,23992,42.5,0,-24,-0.0039,23896,CRUISE
1309,206,206,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12,2,17,,42.5,42.5,0.9883,0.0352,0.0039,-0.088,316.1,206,23991,42.5,-120,-12,0,23895,CRUISE
1310,206,206,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9844,0.0391,0.0078,,316.1,206,23992,42.25,120,-12,-0.0039,23896,CRUISE
1311,206,206,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1798,42,42.5,0.9883,0.0371,0.0078,-0.088,316.1,206,23991,42.25,-120,-12,0.0039,23895,CRUISE
1312,205,206,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,1,0.0391,0.0039,,316.1,205.5,23990,42.5,-120,0,0.0117,23894,CRUISE
1313,205,206,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16,2,17,,42.5,42.5,1,0.0352,0.002,-0.088,316.1,205.5,23990,42.5,0,-24,0,23894,CRUISE
1314,205,206,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9922,0.0391,0.0059,,316.1,205.5,23990,42.5,0,-12,-0.0078,23894,CRUISE
1315,205,206,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1802,42,42,0.9922,0.0391,0.0098,-0.088,316.1,205.5,23990,42,0,0,0,23894,CRUISE
1316,205,205,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0352,0.0039,,316.1,205,23990,42.25,0,0,0,23894,CRUISE
1317,205,206,23986,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20,2,17,,42.5,42.5,0.9961,0.0371,0.0059,-0.088,316,205.5,23990,42.5,0,12,0.0039,23894,CRUISE
1318,205,205,23988,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0332,0.002,,315.9,205,23991,42.5,120,24,0,23895,CRUISE
1319,205,205,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1806,42.5,42,1,0.041,0.0059,-0.088,315.9,205,23991,42.25,0,36,0.0039,23895,CRUISE
1320,205,205,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9883,0.0352,0.0059,,315.9,205,23992,42.25,120,36,-0.0117,23896,CRUISE
1321,205,205,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24,2,17,,42,42.5,0.9883,0.0371,0.0039,-0.088,315.9,205,23992,42.25,0,36,0,23896,CRUISE
1322,205,205,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9883,0.0371,0.0059,,315.9,205,23992,42.5,0,24,0,23896,CRUISE
1323,205,205,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1810,42.5,42.5,0.9883,0.041,0.0039,-0.088,315.9,205,23993,42.5,120,24,0,23897,CRUISE
1324,205,205,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9883,0.0391,0.0059,,316,205,23993,42.5,0,0,0,23897,CRUISE
1325,205,205,23990,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28,2,17,,42,42.5,0.9883,0.0352,0.0078,-0.088,316,205,23993,42.25,0,12,0,23897,CRUISE
1326,204,205,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9883,0.041,0.0078,,316,204.5,23992,42.25,-120,-12,0,23896,CRUISE
1327,204,205,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1814,42,42.5,0.9883,0.0391,0.0039,-0.088,316.1,204.5,23992,42.25,0,-24,0,23896,CRUISE
1328,204,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0371,0.0039,,316.1,204,23991,42,-120,-12,0.0039,23895,CRUISE
1329,204,204,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32,2,17,,42,42,0.9922,0.0391,0.0059,-0.088,316.1,204,23992,42,120,-24,0,23896,CRUISE
1330,204,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,1,0.0391,0.0078,,316.1,204,23991,42.25,-120,-36,0.0078,23895,CRUISE
1331,204,204,23984,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1818,42,42,0.9961,0.043,0.0059,-0.088,316.1,204,23990,42,-120,-24,-0.0039,23894,CRUISE
1332,204,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0391,0.0078,,316.1,204,23991,42,120,-12,-0.0078,23895,CRUISE
1333,204,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36,2,17,,42,42.5,0.9922,0.0391,0.0059,-0.088,316.1,204,23991,42.25,0,0,0.0039,23895,CRUISE
1334,204,204,23984,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0391,0.0059,,316.1,204,23990,42,-120,12,0,23894,CRUISE
1335,204,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1822,42,42,0.9883,0.0391,0.0078,-0.088,316.1,204,23991,42,120,0,-0.0039,23895,CRUISE
1336,204,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.043,0.0059,,316.1,204,23991,42.25,0,0,0.0039,23895,CRUISE
1337,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40,2,17,,42,42.5,0.9922,0.041,0.0078,-0.088,316.1,203.5,23992,42.25,120,12,0,23896,CRUISE
1338,203,204,23988,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.041,0.0078,,316.1,203.5,23992,42,0,-12,-0.0039,23896,CRUISE
1339,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1826,42,42,0.9883,0.0391,0.0059,-0.088,316.1,203.5,23992,42,0,-12,0,23896,CRUISE
1340,203,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9883,0.041,0.0098,,316.1,203.5,23991,42.25,-120,24,0,23895,CRUISE
1341,203,204,23986,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44,2,17,,42,42.5,0.9961,0.0391,0.0078,-0.088,316.1,203.5,23991,42.25,0,12,0.0078,23895,CRUISE
1342,203,204,23984,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.041,0.0078,,316.2,203.5,23990,42,-120,12,0.0039,23894,CRUISE
1343,203,204,23984,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1830,42,42,1,0.043,0.0059,-0.088,316.2,203.5,23990,42,0,0,0,23894,CRUISE
1344,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.041,0.0098,,316.2,203.5,23992,42,240,0,-0.0078,23896,CRUISE
1345,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48,2,17,,42,42,0.9883,0.043,0.0078,-0.088,316.2,203.5,23992,42,0,0,-0.0039,23896,CRUISE
1346,203,203,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0371,0.0078,,316.2,203,23992,42,0,12,0,23896,CRUISE
1347,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1834,42,42.5,0.9922,0.0391,0.0078,-0.088,316.1,203.5,23992,42.25,0,12,0.0039,23896,CRUISE
1348,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.043,0.0039,,316.1,203.5,23992,42,0,24,0,23896,CRUISE
1349,203,204,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52,2,17,,42.5,42,0.9922,0.0371,0.0039,-0.088,316.1,203.5,23992,42.25,0,24,0,23896,CRUISE
1350,203,203,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0391,0.0059,,316.1,203,23992,42,0,0,-0.0039,23896,CRUISE
1351,203,203,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,1838,42,42,0.9883,0.041,0.0059,-0.088,316.1,203,23992,42,0,0,0,23896,CRUISE
1352,203,203,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.041,0.0059,,316,203,23992,42,0,-12,0.0039,23896,CRUISE
1353,203,203,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,2,17,,42,42,0.9922,0.0391,0.0039,-0.088,315.9,203,23992,42,0,0,0,23896,CRUISE
