Sample,Time(sec),Time(min),RawValue,TextValue,Units,SessionNum,SessionID,SessionType,Phase
315,1256,20.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
316,1260,21,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
317,1264,21.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
318,1268,21.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
319,1272,21.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
320,1276,21.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
321,1280,21.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
322,1284,21.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
323,1288,21.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
324,1292,21.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
325,1296,21.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
326,1300,21.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
327,1304,21.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
328,1308,21.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
329,1312,21.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
330,1316,21.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
331,1320,22,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
332,1324,22.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
333,1328,22.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
334,1332,22.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
335,1336,22.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
336,1340,22.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
337,1344,22.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
338,1348,22.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
339,1352,22.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
340,1356,22.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
341,1360,22.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
342,1364,22.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
343,1368,22.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
344,1372,22.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
345,1376,22.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
346,1380,23,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
347,1384,23.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
348,1388,23.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
349,1392,23.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
350,1396,23.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
351,1400,23.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
352,1404,23.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
353,1408,23.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
354,1412,23.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
355,1416,23.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
356,1420,23.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
357,1424,23.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
358,1428,23.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
359,1432,23.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
360,1436,23.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
361,1440,24,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
362,1444,24.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
363,1448,24.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
364,1452,24.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
365,1456,24.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
366,1460,24.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
367,1464,24.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
368,1468,24.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
369,1472,24.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
370,1476,24.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
371,1480,24.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
372,1484,24.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
373,1488,24.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
374,1492,24.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
375,1496,24.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
376,1500,25,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
377,1504,25.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
378,1508,25.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
379,1512,25.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
380,1516,25.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
381,1520,25.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
382,1524,25.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
383,1528,25.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
384,1532,25.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
385,1536,25.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
386,1540,25.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
387,1544,25.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
388,1548,25.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
389,1552,25.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
390,1556,25.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
391,1560,26,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
392,1564,26.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
393,1568,26.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
394,1572,26.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
395,1576,26.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
396,1580,26.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
397,1584,26.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
398,1588,26.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
399,1592,26.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
400,1596,26.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
401,1600,26.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
402,1604,26.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
403,1608,26.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
404,1612,26.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
405,1616,26.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
406,1620,27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
407,1624,27.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
408,1628,27.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
409,1632,27.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
410,1636,27.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
411,1640,27.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
412,1644,27.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
413,1648,27.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
414,1652,27.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
415,1656,27.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
416,1660,27.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
417,1664,27.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
418,1668,27.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
419,1672,27.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
420,1676,27.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
421,1680,28,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
422,1684,28.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
423,1688,28.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
424,1692,28.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
425,1696,28.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
426,1700,28.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
427,1704,28.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
428,1708,28.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
429,1712,28.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
430,1716,28.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
431,1720,28.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
432,1724,28.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
433,1728,28.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
434,1732,28.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
435,1736,28.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
436,1740,29,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
437,1744,29.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
438,1748,29.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
439,1752,29.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
440,1756,29.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
441,1760,29.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
442,1764,29.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
443,1768,29.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
444,1772,29.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
445,1776,29.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
446,1780,29.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
447,1784,29.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
448,1788,29.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
449,1792,29.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
450,1796,29.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
451,1800,30,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
452,1804,30.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
453,1808,30.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
454,1812,30.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
455,1816,30.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
456,1820,30.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
457,1824,30.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
458,1828,30.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
459,1832,30.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
460,1836,30.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
461,1840,30.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
462,1844,30.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
463,1848,30.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
464,1852,30.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
465,1856,30.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
466,1860,31,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
467,1864,31.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
468,1868,31.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
469,1872,31.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
470,1876,31.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
471,1880,31.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
472,1884,31.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
473,1888,31.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
474,1892,31.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
475,1896,31.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
476,1900,31.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
477,1904,31.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
478,1908,31.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
479,1912,31.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
480,1916,31.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
481,1920,32,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
482,1924,32.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
483,1928,32.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
484,1932,32.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
485,1936,32.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
486,1940,32.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
487,1944,32.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
488,1948,32.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
489,1952,32.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
490,1956,32.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
491,1960,32.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
492,1964,32.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
493,1968,32.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
494,1972,32.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
495,1976,32.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
496,1980,33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
497,1984,33.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
498,1988,33.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
499,1992,33.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
500,1996,33.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
501,2000,33.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
502,2004,33.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
503,2008,33.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
504,2012,33.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
505,2016,33.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
506,2020,33.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
507,2024,33.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
508,2028,33.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
509,2032,33.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
510,2036,33.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
511,2040,34,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
512,2044,34.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
513,2048,34.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
514,2052,34.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
515,2056,34.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
516,2060,34.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
517,2064,34.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
518,2068,34.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
519,2072,34.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
520,2076,34.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
521,2080,34.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
522,2084,34.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
523,2088,34.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
524,2092,34.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
525,2096,34.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
526,2100,35,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
527,2104,35.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
528,2108,35.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
529,2112,35.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
530,2116,35.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
531,2120,35.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
532,2124,35.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
533,2128,35.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
534,2132,35.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
535,2136,35.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
536,2140,35.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
537,2144,35.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
538,2148,35.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
539,2152,35.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
540,2156,35.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
541,2160,36,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
542,2164,36.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
543,2168,36.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
544,2172,36.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
545,2176,36.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
546,2180,36.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
547,2184,36.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
548,2188,36.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
549,2192,36.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
550,2196,36.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
551,2200,36.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
552,2204,36.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
553,2208,36.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
554,2212,36.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
555,2216,36.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
556,2220,37,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
557,2224,37.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
558,2228,37.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
559,2232,37.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
560,2236,37.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
561,2240,37.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
562,2244,37.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
563,2248,37.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
564,2252,37.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
565,2256,37.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
566,2260,37.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
567,2264,37.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
568,2268,37.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
569,2272,37.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
570,2276,37.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
571,2280,38,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
572,2284,38.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
573,2288,38.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
574,2292,38.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
575,2296,38.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
576,2300,38.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
577,2304,38.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
578,2308,38.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
579,2312,38.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
580,2316,38.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
581,2320,38.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
582,2324,38.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
583,2328,38.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
584,2332,38.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
585,2336,38.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
586,2340,39,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
587,2344,39.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
588,2348,39.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
589,2352,39.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
590,2356,39.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
591,2360,39.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
592,2364,39.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
593,2368,39.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
594,2372,39.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
595,2376,39.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
596,2380,39.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
597,2384,39.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
598,2388,39.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
599,2392,39.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
600,2396,39.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
601,2400,40,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
602,2404,40.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
603,2408,40.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
604,2412,40.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
605,2416,40.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
606,2420,40.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
607,2424,40.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
608,2428,40.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
609,2432,40.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
610,2436,40.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
611,2440,40.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
612,2444,40.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
613,2448,40.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
614,2452,40.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
615,2456,40.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
616,2460,41,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
617,2464,41.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
618,2468,41.13,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
619,2472,41.2,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
620,2476,41.27,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
621,2480,41.33,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
622,2484,41.4,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
623,2488,41.47,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
624,2492,41.53,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
625,2496,41.6,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
626,2500,41.67,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
627,2504,41.73,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
628,2508,41.8,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
629,2512,41.87,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
630,2516,41.93,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
631,2520,42,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
632,2524,42.07,0,Not OFF,NA,1,FLIGHT_1,FLIGHT,CRUISE
